"","obj_id","species","speciesMatched","uuid","ifungorum_number","trait_name","value"
"189","Zhang_and_Elser_565","Fomes_applanatus","Ganoderma applanatum","d0a8c3a8-b270-11d5-bebb-00508bca8de8",119872,"substrate",""
"190","Zhang_and_Elser_568","Fomes_applanatus","Ganoderma applanatum","d0a8c3a8-b270-11d5-bebb-00508bca8de8",119872,"substrate",""
"191","Zhang_and_Elser_571","Fomes_applanatus","Ganoderma applanatum","d0a8c3a8-b270-11d5-bebb-00508bca8de8",119872,"substrate",""
"192","Zhang_and_Elser_574","Ganoderma_lucidum","Ganoderma lucidum","a50fb528-b360-11d5-bebb-00508bca8de8",148413,"substrate",""
"193","Zhang_and_Elser_577","Ganoderma_neojaponicum","Ganoderma neojaponicum","b1929248-61c9-47dc-b52a-51a63632a023",272144,"substrate",""
"194","Zhang_and_Elser_580","Lenzites_trabea","Gloeophyllum trabeum","3c44a40c-94b4-4f4a-90e7-5ca1716a017f",356811,"substrate",""
"195","Zhang_and_Elser_583","Gomphidius_glutinosus","Gomphidius glutinosus","1cb18bdf-36b9-11d5-9548-00d0592d548c",209017,"substrate",""
"196","Zhang_and_Elser_586","Grifola_frondosa","Grifola frondosa","1cb18bfb-36b9-11d5-9548-00d0592d548c",362177,"substrate",""
"197","Zhang_and_Elser_589","Gymnopilus_penetrans","Gymnopilus penetrans","1cb18c2f-36b9-11d5-9548-00d0592d548c",438398,"substrate",""
"198","Zhang_and_Elser_592","Gymnopus_aquosus","Gymnopus aquosus","58865005-e547-4d79-8169-444895f60462",437615,"substrate",""
"199","Zhang_and_Elser_595","Collybia_confluens","Gymnopus confluens","1cb18442-36b9-11d5-9548-00d0592d548c",437619,"substrate",""
"200","Zhang_and_Elser_598","Collybia_sp.","Collybia sp.",NA,NA,"substrate",""
"201","Zhang_and_Elser_601","Collybia_sp.","Collybia sp.",NA,NA,"substrate",""
"202","Zhang_and_Elser_604","Hebeloma_crustuliniforme","Hebeloma crustuliniforme","1cb18c6d-36b9-11d5-9548-00d0592d548c",241497,"substrate",""
"203","Zhang_and_Elser_607","Hericium_erinaceus","Hericium erinaceus","b64da912-c516-4b1f-8dcb-7c8915c1ff8d",356812,"substrate",""
"204","Zhang_and_Elser_610","Fomes_annosus","Heterobasidion annosum","d0a8c3c7-b270-11d5-bebb-00508bca8de8",119859,"substrate",""
"205","Zhang_and_Elser_613","Fomes_annosus","Heterobasidion annosum","d0a8c3c7-b270-11d5-bebb-00508bca8de8",119859,"substrate",""
"206","Zhang_and_Elser_616","Fomes_annosus","Heterobasidion annosum","d0a8c3c7-b270-11d5-bebb-00508bca8de8",119859,"substrate",""
"207","Zhang_and_Elser_619","Fomes_annosus","Heterobasidion annosum","d0a8c3c7-b270-11d5-bebb-00508bca8de8",119859,"substrate",""
"208","Zhang_and_Elser_622","Boletus_rubellus","Hortiboletus rubellus","95b68694-2c6a-4992-967c-622e56b6a16b",551214,"substrate",""
"209","Zhang_and_Elser_625","Hydnellum_sp.","Hydnellum sp.",NA,NA,"substrate","Soil"
"210","Zhang_and_Elser_628","Hydnum_repandum","Hydnum repandum","1cb18da1-36b9-11d5-9548-00d0592d548c",225014,"substrate",""
"211","Zhang_and_Elser_631","Hygrophoropsis_aurantiaca","Hygrophoropsis aurantiaca","1cb1b359-36b9-11d5-9548-00d0592d548c",357220,"substrate",""
"212","Zhang_and_Elser_634","Hygrophorus_olivaceoalbus","Hygrophorus olivaceoalbus","5328b7a6-9b31-42c8-bac0-36b9ac964f99",180673,"substrate",""
"213","Zhang_and_Elser_637","Hymenopellis_radicata","Hymenopellis radicata","b7c7f6d0-2db6-4f1d-8d06-c1b6bb346785",544990,"substrate",""
"214","Zhang_and_Elser_640","Naematoloma_capnoides","Hypholoma capnoides","5ec59dc7-7606-4533-9eb5-043977d0052b",159037,"substrate",""
"215","Zhang_and_Elser_643","Hypholoma_capnoides","Hypholoma capnoides","d29a6fab-d994-48e4-b171-628690620335",159037,"substrate",""
"216","Zhang_and_Elser_646","Hypholoma_fasciculare","Hypholoma fasciculare","1cb1b38a-36b9-11d5-9548-00d0592d548c",152334,"substrate",""
"217","Zhang_and_Elser_649","Pleurotus_elongatipes","Hypsizygus elongatipes","ae603078-12bd-4d1e-acc3-da5aa48dba05",315776,"substrate",""
"218","Zhang_and_Elser_652","Xerocomus_badius","Imleria badia","1cb1abc8-36b9-11d5-9548-00d0592d548c",550569,"substrate",""
"219","Zhang_and_Elser_655","Xerocomus_badius","Imleria badia","1cb1abc8-36b9-11d5-9548-00d0592d548c",550569,"substrate",""
"220","Zhang_and_Elser_658","Boletus_badius","Imleria badia","1cb1af87-36b9-11d5-9548-00d0592d548c",550569,"substrate",""
"221","Zhang_and_Elser_661","Xerocomus_badius","Imleria badia","1cb1abc8-36b9-11d5-9548-00d0592d548c",550569,"substrate",""
"222","Zhang_and_Elser_664","Inocybe_acuta","Inocybe acuta","f02fe5ea-d25a-4a6e-9648-6428f63ae01d",231686,"substrate",""
"223","Zhang_and_Elser_667","Inocybe_friesii","Inocybe nitidiuscula","eecaec87-91b2-431f-b7d5-55e8be85df4c",242281,"substrate",""
"224","Zhang_and_Elser_670","Inocybe_sp.","Inocybe sp.",NA,NA,"substrate",""
"225","Zhang_and_Elser_673","Kuhneromyces_lignicola","Kuhneromyces lignicola",NA,NA,"substrate",""
"226","Zhang_and_Elser_676","Laccaria_bicolor","Laccaria bicolor","cbb659b4-1735-4301-b926-50ac08ae5c75",332790,"substrate",""
"227","Zhang_and_Elser_679","Laccaria_laccata","Laccaria laccata","1cb18fae-36b9-11d5-9548-00d0592d548c",119173,"substrate","Soil"
"228","Zhang_and_Elser_682","Lactarius_mitissimus","Lactarius aurantiacus","9da2fb68-04fa-4130-aaeb-98c0124bf63d",225731,"substrate",""
"229","Zhang_and_Elser_685","Lactarius_fragilis","Lactarius camphoratus","52bc4e77-3da1-4aed-936f-54886ec53495",233655,"substrate",""
"230","Zhang_and_Elser_688","Lactarius_deliciosus","Lactarius deliciosus","1cb1900c-36b9-11d5-9548-00d0592d548c",224737,"substrate",""
"231","Zhang_and_Elser_691","Lactarius_deliciosus","Lactarius deliciosus","1cb1900c-36b9-11d5-9548-00d0592d548c",224737,"substrate",""
"232","Zhang_and_Elser_694","Lactarius_deterrimus","Lactarius deterrimus","687ca530-2fe4-4acc-a122-62673c4269fe",332881,"substrate",""
"233","Zhang_and_Elser_697","Lactarius_glyciosmus","Lactarius glyciosmus","1cb1900d-36b9-11d5-9548-00d0592d548c",120552,"substrate",""
"234","Zhang_and_Elser_700","Lactarius_mucidus","Lactarius mucidus","baaed4cc-bed9-4713-aac1-1a00c5936680",153957,"substrate","Soil"
"235","Zhang_and_Elser_703","Lactarius_necator","Lactarius necator","d0e8df42-7853-4cd3-9519-fe62c6358876",355713,"substrate",""
"236","Zhang_and_Elser_706","Lactarius_piperatus","Lactarius piperatus","5f04a5ef-8fab-4e0e-84f4-8ab92102cc58",174964,"substrate",""
"237","Zhang_and_Elser_709","Lactarius_repraesentaneus","Lactarius repraesentaneus","5c2911b0-dd15-4265-9c91-11a142eac571",157511,"substrate",""
"238","Zhang_and_Elser_712","Lactarius_rufus","Lactarius rufus","6362ae2a-7d1e-11d5-bebb-00508bca8de8",229473,"substrate",""
"239","Zhang_and_Elser_715","Lactarius_rufus","Lactarius rufus","6362ae2a-7d1e-11d5-bebb-00508bca8de8",229473,"substrate",""
"240","Zhang_and_Elser_718","Lactarius_scrobiculatus","Lactarius scrobiculatus","a2f600f7-7570-451d-a193-dc02ac1a8f3a",196637,"substrate",""
"241","Zhang_and_Elser_721","Lactarius_theiogalus","Leccinum pseudoscaber","134e0109-ba70-4c19-8c2e-e0ea0f5704bc",227877,"substrate",""
"242","Zhang_and_Elser_724","Lactarius_trivialis","Lactarius trivialis","3c71b70c-5755-4eab-bef9-47d6e5743136",201199,"substrate",""
"243","Zhang_and_Elser_727","Lactarius_trivialis","Lactarius trivialis","3c71b70c-5755-4eab-bef9-47d6e5743136",201199,"substrate",""
"244","Zhang_and_Elser_730","Lactarius_sp.","Lactarius thejogalus",NA,NA,"substrate",""
"245","Zhang_and_Elser_733","Laetiporus_sulphureus","Laetiporus sulphureus","1cb19024-36b9-11d5-9548-00d0592d548c",299348,"substrate",""
"246","Zhang_and_Elser_736","Leccinum_crocipodium","Leccinellum crocipodium","70f676bb-f4dd-4a0c-8e18-001e547c4556",550655,"substrate",""
"247","Zhang_and_Elser_739","Leccinum_duriusculum","Leccinum duriusculum","b50210e8-b784-4813-b23c-583b2c084d43",287520,"substrate","Soil"
"248","Zhang_and_Elser_742","Leccinum_molle","Leccinum molle","9d0abaf6-73f8-4137-b057-c26c9a119f09",136414,"substrate",""
"249","Zhang_and_Elser_745","Leccinum_scabrum","Leccinum scabrum","1cb18cd1-36b9-11d5-9548-00d0592d548c",100712,"substrate",""
"250","Zhang_and_Elser_748","Leccinum_scabrum","Leccinum scabrum","1cb18cd1-36b9-11d5-9548-00d0592d548c",100712,"substrate",""
"251","Zhang_and_Elser_751","Leccinum_scabrum","Leccinum scabrum","1cb18cd1-36b9-11d5-9548-00d0592d548c",100712,"substrate","Soil"
"252","Zhang_and_Elser_754","Leccinum_versipelle","Leccinum versipelle","04c987e0-88f9-4c60-be5c-3ba9a2812667",287526,"substrate",""
"253","Zhang_and_Elser_757","Leccinum_versipelle","Leccinum versipelle","04c987e0-88f9-4c60-be5c-3ba9a2812667",287526,"substrate",""
"254","Zhang_and_Elser_760","Lentinus_edodes","Lentinula edodes","09676bc6-d9ee-4670-af51-d6a61e2d7fd3",316467,"substrate",""
"255","Zhang_and_Elser_763","Lentinula_edodes","Lentinula edodes","1cb18ce9-36b9-11d5-9548-00d0592d548c",316467,"substrate",""
"256","Zhang_and_Elser_766","Lentinula_edodes","Lentinula edodes","1cb18ce9-36b9-11d5-9548-00d0592d548c",316467,"substrate",""
"257","Zhang_and_Elser_769","Lentinula_edodes","Lentinula edodes","1cb18ce9-36b9-11d5-9548-00d0592d548c",316467,"substrate",""
"258","Zhang_and_Elser_772","Lentinula_edodes","Lentinula edodes","1cb18ce9-36b9-11d5-9548-00d0592d548c",316467,"substrate",""
"259","Zhang_and_Elser_775","Lentinula_edodes","Lentinula edodes","1cb18ce9-36b9-11d5-9548-00d0592d548c",316467,"substrate",""
"260","Zhang_and_Elser_778","Lentinula_edodes","Lentinula edodes","1cb18ce9-36b9-11d5-9548-00d0592d548c",316467,"substrate",""
"261","Zhang_and_Elser_781","Pleurotus_tuber-regium","Lentinus tuber-regium","0fa1ca20-bf5d-4b8d-9c70-e10058c4dcbf",156106,"substrate",""
"262","Zhang_and_Elser_784","Lepista_nuda","Lepista nuda","1cb1b432-36b9-11d5-9548-00d0592d548c",356735,"substrate",""
"263","Zhang_and_Elser_787","Lepista_personata","Lepista personata","7bd1505c-1e0a-4096-90e5-84d107e3825d",445547,"substrate",""
"264","Zhang_and_Elser_790","Leucoagaricus_nympharum","Leucoagaricus nympharum","b76488b5-87a6-4b68-90fe-ffe8c5b331c5",316792,"substrate",""
"265","Zhang_and_Elser_793","Lycoperdon_foetidum","Lycoperdon nigrescens","e68d59a7-4f3e-41ad-bce4-e17e3915a090",218442,"substrate",""
"266","Zhang_and_Elser_796","Lycoperdon_perlatum","Lycoperdon perlatum","1cb191f1-36b9-11d5-9548-00d0592d548c",220647,"substrate",""
"267","Zhang_and_Elser_799","Lycoperdon_perlatum","Lycoperdon perlatum","1cb191f1-36b9-11d5-9548-00d0592d548c",220647,"substrate",""
"268","Zhang_and_Elser_802","Handkea_utriformis","Lycoperdon utriforme","1cb1ad7d-36b9-11d5-9548-00d0592d548c",232539,"substrate",""
"269","Zhang_and_Elser_805","Macrolepiota_procera","Macrolepiota procera","1cb1920e-36b9-11d5-9548-00d0592d548c",287857,"substrate",""
"270","Zhang_and_Elser_808","Macrolepiota_procera","Macrolepiota procera","1cb1920e-36b9-11d5-9548-00d0592d548c",287857,"substrate",""
"271","Zhang_and_Elser_811","Macrolepiota_procera","Macrolepiota procera","1cb1920e-36b9-11d5-9548-00d0592d548c",287857,"substrate",""
"272","Zhang_and_Elser_814","Macrolepiota_procera","Macrolepiota procera","1cb1920e-36b9-11d5-9548-00d0592d548c",287857,"substrate","Soil"
"273","Zhang_and_Elser_817","Macrolepiota_procera","Macrolepiota procera","1cb1920e-36b9-11d5-9548-00d0592d548c",287857,"substrate","Soil"
"274","Zhang_and_Elser_820","Macrolepiota_procera","Macrolepiota procera","1cb1920e-36b9-11d5-9548-00d0592d548c",287857,"substrate","Soil"
"275","Zhang_and_Elser_823","Macrolepiota_procera","Macrolepiota procera","1cb1920e-36b9-11d5-9548-00d0592d548c",287857,"substrate","Soil"
"276","Zhang_and_Elser_826","Macrolepiota_procera","Macrolepiota procera","1cb1920e-36b9-11d5-9548-00d0592d548c",287857,"substrate","Soil"
"277","Zhang_and_Elser_829","Macrolepiota_procera","Macrolepiota procera","1cb1920e-36b9-11d5-9548-00d0592d548c",287857,"substrate",""
"278","Zhang_and_Elser_832","Marasmius_oreades","Marasmius oreades","1cb1924e-36b9-11d5-9548-00d0592d548c",174712,"substrate",""
"279","Zhang_and_Elser_835","Marasmius_oreades","Marasmius oreades","1cb1924e-36b9-11d5-9548-00d0592d548c",174712,"substrate",""
"280","Zhang_and_Elser_838","Mycena_sp.","Mycena sp.",NA,NA,"substrate","Soil"
"281","Zhang_and_Elser_841","Mycena_maculata","Mycena maculata","df6c5aa4-843d-11d6-8aee-0002a519b2f3",247189,"substrate",""
"282","Zhang_and_Elser_844","Mycena_purpureofusca","Mycena purpureofusca","4ab91f23-c953-4594-9bef-25e85b5b0968",188439,"substrate",""
"283","Zhang_and_Elser_847","Mycena_eleganata","Mycena eleganata",NA,NA,"substrate",""
"284","Zhang_and_Elser_850","Mycoacia_nothofagi","Mycoacia nothofagi","1cb1d51d-36b9-11d5-9548-00d0592d548c",111677,"substrate","Wood"
"285","Zhang_and_Elser_853","Neolentinus_kauffmanii","Neolentinus kauffmanii","c0caa4e0-24cf-4121-a2f5-8157a6d4594d",104552,"substrate",""
"286","Zhang_and_Elser_856","Pleurotus_serotinus","Panellus serotinus","1cb19c1b-36b9-11d5-9548-00d0592d548c",433470,"substrate","Soil"
"287","Zhang_and_Elser_859","Paxillus_involutus","Paxillus involutus","1cb1979c-36b9-11d5-9548-00d0592d548c",191172,"substrate",""
"288","Zhang_and_Elser_862","Paxillus_involutus","Paxillus involutus","1cb1979c-36b9-11d5-9548-00d0592d548c",191172,"substrate",""
"289","Zhang_and_Elser_865","Phaeolus_schweinitzii","Phaeolus schweinitzii","69ff2b51-b96a-11d5-bebb-00508bca8de8",121352,"substrate",""
"290","Zhang_and_Elser_868","Phellodon_tomentosa","Phellodon tomentosa",NA,NA,"substrate",""
"291","Zhang_and_Elser_871","Pholiota_flavida","Pholiota flavida","1cb1995d-36b9-11d5-9548-00d0592d548c",303039,"substrate",""
"292","Zhang_and_Elser_874","Pholiota_sp.","Pleurotus ferulae",NA,NA,"substrate","Soil"
"293","Zhang_and_Elser_877","Piloderma_fallax","Piloderma bicolor","4422dfa5-1313-4ba1-9dbe-459a43669bd0",337037,"substrate",""
"294","Zhang_and_Elser_880","Polyporus_betulinus","Fomitopsis betulina","1cb19b24-36b9-11d5-9548-00d0592d548c",812646,"substrate",""
"295","Zhang_and_Elser_883","Pisolithus_tinctorius","Pisolithus arhizus","1cb1d558-36b9-11d5-9548-00d0592d548c",276857,"substrate",""
"296","Zhang_and_Elser_886","Pisolithus_tinctorius","Pisolithus arhizus","1cb1d558-36b9-11d5-9548-00d0592d548c",276857,"substrate",""
"297","Zhang_and_Elser_889","Pleurotus_cornucopiae","Pleurotus cornucopiae","f445be0e-f637-4636-b8b0-31324ad0469d",355897,"substrate",""
"298","Zhang_and_Elser_892","Pleurotus_eryngii","Pleurotus eryngii","1cb19c0c-36b9-11d5-9548-00d0592d548c",170772,"substrate",""
"299","Zhang_and_Elser_895","Pleurotus_ostreatoroseus","Pleurotus ostreatoroseus","8aae7222-976c-4d96-a4ba-a54cfb8d13c8",337253,"substrate",""
"300","Zhang_and_Elser_898","Pleurotus_ostreatus","Pleurotus ostreatus","1cb19c12-36b9-11d5-9548-00d0592d548c",174220,"substrate",""
"301","Zhang_and_Elser_901","Pleurotus_ostreatus","Pleurotus ostreatus","1cb19c12-36b9-11d5-9548-00d0592d548c",174220,"substrate",""
"302","Zhang_and_Elser_904","Pleurotus_ostreatus","Pleurotus ostreatus","1cb19c12-36b9-11d5-9548-00d0592d548c",174220,"substrate",""
"303","Zhang_and_Elser_907","Pleurotus_ostreatus","Pleurotus ostreatus","1cb19c12-36b9-11d5-9548-00d0592d548c",174220,"substrate",""
"304","Zhang_and_Elser_910","Pleurotus_ostreatus","Pleurotus ostreatus","1cb19c12-36b9-11d5-9548-00d0592d548c",174220,"substrate",""
"305","Zhang_and_Elser_913","Pleurotus_ostreatus","Pleurotus ostreatus","1cb19c12-36b9-11d5-9548-00d0592d548c",174220,"substrate",""
"306","Zhang_and_Elser_916","Pleurotus_ostreatus","Pleurotus ostreatus","1cb19c12-36b9-11d5-9548-00d0592d548c",174220,"substrate","Soybean straw"
"307","Zhang_and_Elser_919","Pleurotus_ostreatus","Pleurotus ostreatus","1cb19c12-36b9-11d5-9548-00d0592d548c",174220,"substrate",""
"308","Zhang_and_Elser_922","Pleurotus_ferulae","Pleurotus ferulae",NA,NA,"substrate",""
"309","Zhang_and_Elser_925","Pleurotus_sp.","Pluteus readii",NA,NA,"substrate",""
"310","Zhang_and_Elser_928","Pleurotus_sp.","Pluteus readii",NA,NA,"substrate",""
"311","Zhang_and_Elser_931","Pluteus_cf.readii","Polyporus badius",NA,NA,"substrate","Wood"
"312","Zhang_and_Elser_934","Polyporus_badius","Polyporus badius","6ef1327a-4525-4ccb-9c67-ccd026538cbc",NA,"substrate",""
"313","Zhang_and_Elser_937","Polyporus_elegans","Cerioporus leptocephalus","1cb19b30-36b9-11d5-9548-00d0592d548c",812037,"substrate",""
"314","Zhang_and_Elser_940","Polyporus_varius","Polyporus picipes","a2ffaeea-7c24-4862-bea7-a6e0b6fc53f2",202776,"substrate",""
"315","Zhang_and_Elser_943","Fomes_pini","Porodaedalea pini","cca7e4ea-f315-4ceb-b394-f71f560493cd",431973,"substrate",""
"316","Zhang_and_Elser_946","Psathyrella_candolleana","Psathyrella candolleana","1cb19d04-36b9-11d5-9548-00d0592d548c",100849,"substrate",""
"317","Zhang_and_Elser_949","Ramaria_sp.","Rozites caperata",NA,NA,"substrate","Soil"
"318","Zhang_and_Elser_952","Rhizopogon_obtextus","Rhizopogon obtextus","9d1b8fe0-97aa-49f8-a153-30e1bd4ea0e5",104917,"substrate",""
"319","Zhang_and_Elser_955","Poria_monticola","Rhodonia placenta","1cb19c90-36b9-11d5-9548-00d0592d548c",500979,"substrate",""
"320","Zhang_and_Elser_958","Russula_atrorubens","Russula atrorubens","661606c3-4558-43c2-94c0-d097a51d4792",173811,"substrate",""
"321","Zhang_and_Elser_961","Russula_betularum","Russula betularum","7aeb1dca-c006-4757-9136-9a18bd4dcf9d",338678,"substrate",""
"322","Zhang_and_Elser_964","Russula_decolorans","Russula decolorans","ee48e36c-ec8c-444e-b6f8-9fa20f019e5a",217638,"substrate",""
"323","Zhang_and_Elser_967","Russula_emetica","Agaricus bisporus","eea5390b-d3cd-4ac9-a3f7-88a2fb4715db",191650,"substrate",""
"324","Zhang_and_Elser_970","Russula_gracillima","Russula gracillima","51f2a641-be11-4aea-be8c-37d52a74bd4c",252423,"substrate",""
"325","Zhang_and_Elser_973","Russula_cf.macrocystidiata","Russula rhodopoda",NA,NA,"substrate","Soil"
"326","Zhang_and_Elser_976","Russula_paludosa","Russula paludosa","9e52bacb-528a-4a30-968b-93f0c83d31c7",206457,"substrate",""
"327","Zhang_and_Elser_979","Russula_puellaris","Russula puellaris","e8810de0-4b3b-4d06-bba1-30080fb4deb3",204182,"substrate",""
"328","Zhang_and_Elser_982","Russula_rosea","Russula rosea","b7d144f5-2459-47fb-b2d5-9489401d58b0",NA,"substrate",""
"329","Zhang_and_Elser_985","Russula_vesca","Russula vesca","820a5a13-39b5-46d3-a3e4-3c153610ef28",203547,"substrate",""
"330","Zhang_and_Elser_988","Russula_xerampelina","Russula xerampelina","1a7523c8-a335-4a6b-a2ca-8ce71b342dbe",211051,"substrate",""
"331","Zhang_and_Elser_991","Russula_sp.","Russula sp.",NA,NA,"substrate",""
"332","Zhang_and_Elser_994","Russula_sp.","Russula sp.",NA,NA,"substrate","Soil"
"333","Zhang_and_Elser_997","Rssula_aeruginea","Russula coerulea",NA,NA,"substrate","Soil"
"334","Zhang_and_Elser_1000","Simocybe_sp.","Stropharia rugoso-annulata",NA,NA,"substrate","Wood"
"335","Zhang_and_Elser_1003","Stropharia_hornemanii","Stropharia hornemanii",NA,NA,"substrate",""
"336","Zhang_and_Elser_1006","Boletus_luridus","Boletus luridus","8993b2d7-7364-4bb8-9199-2bf8fbbd48ca",NA,"substrate",""
"337","Zhang_and_Elser_1009","Suillus_bovinus","Suillus bovinus","1cb1a64c-36b9-11d5-9548-00d0592d548c",356928,"substrate",""
"338","Zhang_and_Elser_1012","Suillus_granulatus","Suillus granulatus","1cb1a650-36b9-11d5-9548-00d0592d548c",291277,"substrate",""
"339","Zhang_and_Elser_1015","Suillus_granulatus","Suillus granulatus","1cb1a650-36b9-11d5-9548-00d0592d548c",291277,"substrate",""
"340","Zhang_and_Elser_1018","Suillus_grevillei","Suillus grevillei","1cb1a651-36b9-11d5-9548-00d0592d548c",282928,"substrate","Soil"
"341","Zhang_and_Elser_1021","Suillus_grevillei","Suillus grevillei","1cb1a651-36b9-11d5-9548-00d0592d548c",282928,"substrate","Soil"
"342","Zhang_and_Elser_1024","Suillus_grevillei","Suillus grevillei","1cb1a651-36b9-11d5-9548-00d0592d548c",282928,"substrate","Soil"
"343","Zhang_and_Elser_1027","Suillus_grevillei","Suillus grevillei","1cb1a651-36b9-11d5-9548-00d0592d548c",282928,"substrate","Soil"
"344","Zhang_and_Elser_1030","Suillus_grevillei","Suillus grevillei","1cb1a651-36b9-11d5-9548-00d0592d548c",282928,"substrate",""
"345","Zhang_and_Elser_1033","Suillus_grevillei","Suillus grevillei","1cb1a651-36b9-11d5-9548-00d0592d548c",282928,"substrate","Soil"
"346","Zhang_and_Elser_1036","Suillus_grevillei","Suillus grevillei","1cb1a651-36b9-11d5-9548-00d0592d548c",282928,"substrate","Soil"
"347","Zhang_and_Elser_1039","Suillus_luteus","Suillus luteus","1cb1a653-36b9-11d5-9548-00d0592d548c",120823,"substrate",""
"348","Zhang_and_Elser_1042","Suillus_luteus","Suillus luteus","1cb1a653-36b9-11d5-9548-00d0592d548c",120823,"substrate",""
"349","Zhang_and_Elser_1045","Suillus_luteus","Suillus luteus","1cb1a653-36b9-11d5-9548-00d0592d548c",120823,"substrate",""
"350","Zhang_and_Elser_1048","Suillus_variegatus","Suillus variegatus","1cb1a659-36b9-11d5-9548-00d0592d548c",355913,"substrate",""
"351","Zhang_and_Elser_1051","Suillus_variegatus","Suillus variegatus","1cb1a659-36b9-11d5-9548-00d0592d548c",355913,"substrate",""
"352","Zhang_and_Elser_1054","Paxillus_atromentarius","Paxillus atromentarius",NA,NA,"substrate",""
"353","Zhang_and_Elser_1057","Thelophora_terrestris","Thelophora terrestris",NA,NA,"substrate",""
"354","Zhang_and_Elser_1060","Trametes_hirsuta","Tricholoma fucatum","1cb1a7b4-36b9-11d5-9548-00d0592d548c",531523,"substrate",""
"355","Zhang_and_Elser_1063","Trametes_versicolor","Trametes versicolor","1cb1d5bc-36b9-11d5-9548-00d0592d548c",281625,"substrate",""
"356","Zhang_and_Elser_1066","Polyporus_versicolor","Trametes versicolor","1cb1b744-36b9-11d5-9548-00d0592d548c",281625,"substrate",""
"357","Zhang_and_Elser_1069","Polyporus_versicolor","Trametes versicolor","1cb1b744-36b9-11d5-9548-00d0592d548c",281625,"substrate",""
"358","Zhang_and_Elser_1072","Polyporus_versicolor","Trametes versicolor","1cb1b744-36b9-11d5-9548-00d0592d548c",281625,"substrate",""
"359","Zhang_and_Elser_1075","Polyporus_versicolor","Trametes versicolor","1cb1b744-36b9-11d5-9548-00d0592d548c",281625,"substrate",""
"360","Zhang_and_Elser_1078","Polyporus_versicolor","Trametes versicolor","1cb1b744-36b9-11d5-9548-00d0592d548c",281625,"substrate",""
"361","Zhang_and_Elser_1081","Polyporus_versicolor","Trametes versicolor","1cb1b744-36b9-11d5-9548-00d0592d548c",281625,"substrate",""
"362","Zhang_and_Elser_1084","Polyporus_versicolor","Trametes versicolor","1cb1b744-36b9-11d5-9548-00d0592d548c",281625,"substrate",""
"363","Zhang_and_Elser_1087","Polyporus_versicolor","Trametes versicolor","1cb1b744-36b9-11d5-9548-00d0592d548c",281625,"substrate",""
"364","Zhang_and_Elser_1090","Hirschioporus_abietinus","Trichaptum abietinum","939445a3-3209-4562-9df2-75279344850a",324865,"substrate","Wood"
"365","Zhang_and_Elser_1093","Tricholoma_equestre","Tricholoma equestre","9af791c9-7a74-4f9f-b62e-55877a7c09d5",176119,"substrate",""
"366","Zhang_and_Elser_1096","Tricholoma_focale","Tricholoma focale","590e4eb2-bee0-404e-b416-19d3d2ff99ee",355595,"substrate",""
"367","Zhang_and_Elser_1099","Tricholoma_fulvum","Tricholoma fulvum","fe20ed3d-42c9-466f-b06a-d69a68afe0be",439195,"substrate",""
"368","Zhang_and_Elser_1102","Tricholoma_matsutake","Tricholoma matsutake","1cb1a836-36b9-11d5-9548-00d0592d548c",307044,"substrate",""
"369","Zhang_and_Elser_1105","Tricholoma_terreum","Tricholoma terreum","1cb1a83e-36b9-11d5-9548-00d0592d548c",216171,"substrate",""
"370","Zhang_and_Elser_1108","Tricholoma_virgatum","Tricholoma virgatum","bcb142a0-d96d-481b-a836-0c049a2f98dc",218168,"substrate",""
"371","Zhang_and_Elser_1111","Tylospora_fibrillosa","Tylospora fibrillosa","c4664226-a4e8-4441-8558-7c3b54b38b85",340604,"substrate",""
"372","Zhang_and_Elser_1114","Volvariella_gloiocephala","Volvopluteus gloiocephalus","5c05454b-4043-4d7c-b27f-b587c175abbb",518592,"substrate",""
"373","Zhang_and_Elser_1117","Xerocomellus_chrysenteron","Xerocomellus chrysenteron","0bfc6e0a-554a-4432-a6c0-048a493b8c9c",511893,"substrate",""
"374","Zhang_and_Elser_1120","Boletus_chrysenteron","Xerocomellus chrysenteron","1cb1bc86-36b9-11d5-9548-00d0592d548c",511893,"substrate",""
"375","Zhang_and_Elser_1123","Xerocomus_chrysenteron","Xerocomellus chrysenteron","1cb1abc9-36b9-11d5-9548-00d0592d548c",511893,"substrate",""
"376","Zhang_and_Elser_1126","Boletus_dryophilus","Xerocomellus dryophilus","2d379546-994e-4915-bd20-ab2e1de9d624",550688,"substrate",""
"377","Zhang_and_Elser_1129","Xeromphalina_spp.","Agaricus silvaticus",NA,NA,"substrate",""
"378","Zhang_and_Elser_1132","Glomus_intraradices","Rhizophagus intraradices","226ae8a1-6a9c-45dc-99be-f1c915aa8936",542910,"substrate",""
"379","Zhang_and_Elser_1135","Glomus_intraradices","Rhizophagus intraradices","226ae8a1-6a9c-45dc-99be-f1c915aa8936",542910,"substrate",""
"380","Zhang_and_Elser_1138","Cunninghamella_sp.","Cunninghamella sp.",NA,NA,"substrate",""
"381","Zhang_and_Elser_1141","Cunninghamella_sp.","Cunninghamella sp.",NA,NA,"substrate",""
"382","Zhang_and_Elser_1144","Cunninghamella_sp.","Cunninghamella sp.",NA,NA,"substrate",""
"383","Zhang_and_Elser_1147","Cunninghamella_sp.","Cunninghamella sp.",NA,NA,"substrate",""
